,UID,IRR,Life,Payout,ROI,DROI,0.05,0.08,0.09,0.1,0.12,0.15,0.2,0.25,0.3,0.35,0.4,0.5,0.6,0.7,0.8,0.9,1.0
84,81215.0,1.0,50.0,7.75,0.0,0.0,198952.64613855229,138595.18661210657,123712.63968588988,110723.96750506501,89290.99954710793,65517.58309909235,40084.382307333995,25044.982289311632,15879.434386351259,10179.525843750827,6582.626669175646,2809.30644414081,1224.750855921535,543.0453712008613,244.212100378179,111.18123964990218,51.174072763581584
85,81325.0,1.0,50.0,7.75,0.0,0.0,198952.64613855229,138595.18661210657,123712.63968588988,110723.96750506501,89290.99954710793,65517.58309909235,40084.382307333995,25044.982289311632,15879.434386351259,10179.525843750827,6582.626669175646,2809.30644414081,1224.750855921535,543.0453712008613,244.212100378179,111.18123964990218,51.174072763581584
86,81251.0,1.0,50.0,7.75,0.0,0.0,198952.64613855229,138595.18661210657,123712.63968588988,110723.96750506501,89290.99954710793,65517.58309909235,40084.382307333995,25044.982289311632,15879.434386351259,10179.525843750827,6582.626669175646,2809.30644414081,1224.750855921535,543.0453712008613,244.212100378179,111.18123964990218,51.174072763581584
87,81187.0,1.0,50.0,7.75,0.0,0.0,198952.64613855229,138595.18661210657,123712.63968588988,110723.96750506501,89290.99954710793,65517.58309909235,40084.382307333995,25044.982289311632,15879.434386351259,10179.525843750827,6582.626669175646,2809.30644414081,1224.750855921535,543.0453712008613,244.212100378179,111.18123964990218,51.174072763581584
88,81305.0,1.0,50.0,7.75,0.0,0.0,198952.64613855229,138595.18661210657,123712.63968588988,110723.96750506501,89290.99954710793,65517.58309909235,40084.382307333995,25044.982289311632,15879.434386351259,10179.525843750827,6582.626669175646,2809.30644414081,1224.750855921535,543.0453712008613,244.212100378179,111.18123964990218,51.174072763581584
89,81244.0,1.0,50.0,8.75,0.0,0.0,309083.7419035559,210643.11050448343,186586.08093125984,165695.68319865607,131501.9182762103,94138.53177602943,55206.549727585014,33030.68185695256,20042.405312317525,12291.088478425907,7601.492391881603,2966.098194266756,1182.013885635112,479.0848794870304,196.9819807125967,82.0162403166109,34.53693214353825
90,81214.0,1.0,50.0,8.75,0.0,0.0,309083.7419035559,210643.11050448343,186586.08093125984,165695.68319865607,131501.9182762103,94138.53177602943,55206.549727585014,33030.68185695256,20042.405312317525,12291.088478425907,7601.492391881603,2966.098194266756,1182.013885635112,479.0848794870304,196.9819807125967,82.0162403166109,34.53693214353825
91,81324.0,1.0,50.0,8.75,0.0,0.0,309083.7419035559,210643.11050448343,186586.08093125984,165695.68319865607,131501.9182762103,94138.53177602943,55206.549727585014,33030.68185695256,20042.405312317525,12291.088478425907,7601.492391881603,2966.098194266756,1182.013885635112,479.0848794870304,196.9819807125967,82.0162403166109,34.53693214353825
92,81250.0,1.0,50.0,8.75,0.0,0.0,309083.7419035559,210643.11050448343,186586.08093125984,165695.68319865607,131501.9182762103,94138.53177602943,55206.549727585014,33030.68185695256,20042.405312317525,12291.088478425907,7601.492391881603,2966.098194266756,1182.013885635112,479.0848794870304,196.9819807125967,82.0162403166109,34.53693214353825
93,81186.0,1.0,50.0,8.75,0.0,0.0,309083.7419035559,210643.11050448343,186586.08093125984,165695.68319865607,131501.9182762103,94138.53177602943,55206.549727585014,33030.68185695256,20042.405312317525,12291.088478425907,7601.492391881603,2966.098194266756,1182.013885635112,479.0848794870304,196.9819807125967,82.0162403166109,34.53693214353825
94,81245.0,1.0,50.0,8.75,0.0,0.0,189269.2710223564,127973.45311879281,113102.81545061397,100228.71166131897,79241.22837123212,56443.96131889743,32872.45806824089,19555.21598644877,11807.24688916232,7209.39814927627,4441.3393290808235,1721.2894696544656,681.9871045221034,275.0213549084207,112.56995581961762,46.67990258012986,19.58414911387649
95,81215.0,1.0,50.0,8.75,0.0,0.0,189269.2710223564,127973.45311879281,113102.81545061397,100228.71166131897,79241.22837123212,56443.96131889743,32872.45806824089,19555.21598644877,11807.24688916232,7209.39814927627,4441.3393290808235,1721.2894696544656,681.9871045221034,275.0213549084207,112.56995581961762,46.67990258012986,19.58414911387649
96,81325.0,1.0,50.0,8.75,0.0,0.0,189269.2710223564,127973.45311879281,113102.81545061397,100228.71166131897,79241.22837123212,56443.96131889743,32872.45806824089,19555.21598644877,11807.24688916232,7209.39814927627,4441.3393290808235,1721.2894696544656,681.9871045221034,275.0213549084207,112.56995581961762,46.67990258012986,19.58414911387649
97,81251.0,1.0,50.0,8.75,0.0,0.0,189269.2710223564,127973.45311879281,113102.81545061397,100228.71166131897,79241.22837123212,56443.96131889743,32872.45806824089,19555.21598644877,11807.24688916232,7209.39814927627,4441.3393290808235,1721.2894696544656,681.9871045221034,275.0213549084207,112.56995581961762,46.67990258012986,19.58414911387649
98,81187.0,1.0,50.0,8.75,0.0,0.0,189269.2710223564,127973.45311879281,113102.81545061397,100228.71166131897,79241.22837123212,56443.96131889743,32872.45806824089,19555.21598644877,11807.24688916232,7209.39814927627,4441.3393290808235,1721.2894696544656,681.9871045221034,275.0213549084207,112.56995581961762,46.67990258012986,19.58414911387649
99,81305.0,1.0,50.0,8.75,0.0,0.0,189269.2710223564,127973.45311879281,113102.81545061397,100228.71166131897,79241.22837123212,56443.96131889743,32872.45806824089,19555.21598644877,11807.24688916232,7209.39814927627,4441.3393290808235,1721.2894696544656,681.9871045221034,275.0213549084207,112.56995581961762,46.67990258012986,19.58414911387649
100,81244.0,1.0,50.0,9.75,0.0,0.0,294040.09270732827,194499.72892916814,170584.1143702357,149989.79199407445,116701.27549510438,81101.15475638803,45273.86694144606,25790.480122161644,14902.648420437055,8704.860313641506,5128.774396072556,1817.3573048254436,658.1895603270807,242.62903186394306,90.79915709229581,34.434857175756306,13.217170190062252
101,81214.0,1.0,50.0,9.75,0.0,0.0,294040.09270732827,194499.72892916814,170584.1143702357,149989.79199407445,116701.27549510438,81101.15475638803,45273.86694144606,25790.480122161644,14902.648420437055,8704.860313641506,5128.774396072556,1817.3573048254436,658.1895603270807,242.62903186394306,90.79915709229581,34.434857175756306,13.217170190062252
102,81324.0,1.0,50.0,9.75,0.0,0.0,294040.09270732827,194499.72892916814,170584.1143702357,149989.79199407445,116701.27549510438,81101.15475638803,45273.86694144606,25790.480122161644,14902.648420437055,8704.860313641506,5128.774396072556,1817.3573048254436,658.1895603270807,242.62903186394306,90.79915709229581,34.434857175756306,13.217170190062252
103,81250.0,1.0,50.0,9.75,0.0,0.0,294040.09270732827,194499.72892916814,170584.1143702357,149989.79199407445,116701.27549510438,81101.15475638803,45273.86694144606,25790.480122161644,14902.648420437055,8704.860313641506,5128.774396072556,1817.3573048254436,658.1895603270807,242.62903186394306,90.79915709229581,34.434857175756306,13.217170190062252
104,81186.0,1.0,50.0,9.75,0.0,0.0,294040.09270732827,194499.72892916814,170584.1143702357,149989.79199407445,116701.27549510438,81101.15475638803,45273.86694144606,25790.480122161644,14902.648420437055,8704.860313641506,5128.774396072556,1817.3573048254436,658.1895603270807,242.62903186394306,90.79915709229581,34.434857175756306,13.217170190062252
105,81245.0,1.0,50.0,9.75,0.0,0.0,180057.20279984054,118165.75382941384,103402.90931739507,90728.27561772737,70322.56672710905,48626.958118260096,26958.09283433925,15268.785893286893,8779.347910619555,5105.8784537293195,2996.5993861399324,1054.6508532462708,379.7559385124773,139.2825529262951,51.88930005354862,19.598749858806165,7.494789368953603
106,81215.0,1.0,50.0,9.75,0.0,0.0,180057.20279984054,118165.75382941384,103402.90931739507,90728.27561772737,70322.56672710905,48626.958118260096,26958.09283433925,15268.785893286893,8779.347910619555,5105.8784537293195,2996.5993861399324,1054.6508532462708,379.7559385124773,139.2825529262951,51.88930005354862,19.598749858806165,7.494789368953603
107,81325.0,1.0,50.0,9.75,0.0,0.0,180057.20279984054,118165.75382941384,103402.90931739507,90728.27561772737,70322.56672710905,48626.958118260096,26958.09283433925,15268.785893286893,8779.347910619555,5105.8784537293195,2996.5993861399324,1054.6508532462708,379.7559385124773,139.2825529262951,51.88930005354862,19.598749858806165,7.494789368953603
108,81251.0,1.0,50.0,9.75,0.0,0.0,180057.20279984054,118165.75382941384,103402.90931739507,90728.27561772737,70322.56672710905,48626.958118260096,26958.09283433925,15268.785893286893,8779.347910619555,5105.8784537293195,2996.5993861399324,1054.6508532462708,379.7559385124773,139.2825529262951,51.88930005354862,19.598749858806165,7.494789368953603
109,81187.0,1.0,50.0,9.75,0.0,0.0,180057.20279984054,118165.75382941384,103402.90931739507,90728.27561772737,70322.56672710905,48626.958118260096,26958.09283433925,15268.785893286893,8779.347910619555,5105.8784537293195,2996.5993861399324,1054.6508532462708,379.7559385124773,139.2825529262951,51.88930005354862,19.598749858806165,7.494789368953603
110,81305.0,1.0,50.0,9.75,0.0,0.0,180057.20279984054,118165.75382941384,103402.90931739507,90728.27561772737,70322.56672710905,48626.958118260096,26958.09283433925,15268.785893286893,8779.347910619555,5105.8784537293195,2996.5993861399324,1054.6508532462708,379.7559385124773,139.2825529262951,51.88930005354862,19.598749858806165,7.494789368953603
111,81244.0,1.0,50.0,10.75,0.0,0.0,279728.6443695003,179593.55263468102,155954.50598588862,135772.6240547478,103566.45652558564,69869.34232698975,37128.25811332272,20137.303486867288,11080.951935777148,6165.002653183665,3460.4161195902034,1113.512553221077,366.50457544395454,122.877697927488,41.85401577771923,14.457616980945438,5.058167503327444
112,81214.0,1.0,50.0,10.75,0.0,0.0,279728.6443695003,179593.55263468102,155954.50598588862,135772.6240547478,103566.45652558564,69869.34232698975,37128.25811332272,20137.303486867288,11080.951935777148,6165.002653183665,3460.4161195902034,1113.512553221077,366.50457544395454,122.877697927488,41.85401577771923,14.457616980945438,5.058167503327444
113,81324.0,1.0,50.0,10.75,0.0,0.0,279728.6443695003,179593.55263468102,155954.50598588862,135772.6240547478,103566.45652558564,69869.34232698975,37128.25811332272,20137.303486867288,11080.951935777148,6165.002653183665,3460.4161195902034,1113.512553221077,366.50457544395454,122.877697927488,41.85401577771923,14.457616980945438,5.058167503327444
114,81250.0,1.0,50.0,10.75,0.0,0.0,279728.6443695003,179593.55263468102,155954.50598588862,135772.6240547478,103566.45652558564,69869.34232698975,37128.25811332272,20137.303486867288,11080.951935777148,6165.002653183665,3460.4161195902034,1113.512553221077,366.50457544395454,122.877697927488,41.85401577771923,14.457616980945438,5.058167503327444
115,81186.0,1.0,50.0,10.75,0.0,0.0,279728.6443695003,179593.55263468102,155954.50598588862,135772.6240547478,103566.45652558564,69869.34232698975,37128.25811332272,20137.303486867288,11080.951935777148,6165.002653183665,3460.4161195902034,1113.512553221077,366.50457544395454,122.877697927488,41.85401577771923,14.457616980945438,5.058167503327444
116,81245.0,1.0,50.0,10.75,0.0,0.0,171293.50213576606,109109.7023467217,94534.88503095778,82128.36282263722,62407.70736062999,41892.54263136491,22107.831661270815,11921.92522018645,6527.935805801405,3616.112502660765,2021.8243227257835,646.1948683601541,211.4623163388838,70.53862983158552,23.918455332448282,8.228616059527905,2.868231208737016
117,81215.0,1.0,50.0,10.75,0.0,0.0,171293.50213576606,109109.7023467217,94534.88503095778,82128.36282263722,62407.70736062999,41892.54263136491,22107.831661270815,11921.92522018645,6527.935805801405,3616.112502660765,2021.8243227257835,646.1948683601541,211.4623163388838,70.53862983158552,23.918455332448282,8.228616059527905,2.868231208737016
118,81325.0,1.0,50.0,10.75,0.0,0.0,171293.50213576606,109109.7023467217,94534.88503095778,82128.36282263722,62407.70736062999,41892.54263136491,22107.831661270815,11921.92522018645,6527.935805801405,3616.112502660765,2021.8243227257835,646.1948683601541,211.4623163388838,70.53862983158552,23.918455332448282,8.228616059527905,2.868231208737016
119,81251.0,1.0,50.0,10.75,0.0,0.0,171293.50213576606,109109.7023467217,94534.88503095778,82128.36282263722,62407.70736062999,41892.54263136491,22107.831661270815,11921.92522018645,6527.935805801405,3616.112502660765,2021.8243227257835,646.1948683601541,211.4623163388838,70.53862983158552,23.918455332448282,8.228616059527905,2.868231208737016
120,81187.0,1.0,50.0,10.75,0.0,0.0,171293.50213576606,109109.7023467217,94534.88503095778,82128.36282263722,62407.70736062999,41892.54263136491,22107.831661270815,11921.92522018645,6527.935805801405,3616.112502660765,2021.8243227257835,646.1948683601541,211.4623163388838,70.53862983158552,23.918455332448282,8.228616059527905,2.868231208737016
121,81305.0,1.0,50.0,10.75,0.0,0.0,171293.50213576606,109109.7023467217,94534.88503095778,82128.36282263722,62407.70736062999,41892.54263136491,22107.831661270815,11921.92522018645,6527.935805801405,3616.112502660765,2021.8243227257835,646.1948683601541,211.4623163388838,70.53862983158552,23.918455332448282,8.228616059527905,2.868231208737016
122,81244.0,1.0,50.0,11.75,0.0,0.0,266113.75938682735,165829.76400801045,142579.55980891935,122903.06691964842,91909.97160708818,60193.03932070789,30448.19547471782,15723.281994030958,8239.307023751302,4366.211098666331,2334.7643698052666,682.2600062677351,204.0834615404741,62.23051104793543,19.292675095441012,6.070090190903517,1.9357440453444958
123,81214.0,1.0,50.0,11.75,0.0,0.0,266113.75938682735,165829.76400801045,142579.55980891935,122903.06691964842,91909.97160708818,60193.03932070789,30448.19547471782,15723.281994030958,8239.307023751302,4366.211098666331,2334.7643698052666,682.2600062677351,204.0834615404741,62.23051104793543,19.292675095441012,6.070090190903517,1.9357440453444958
124,81324.0,1.0,50.0,11.75,0.0,0.0,266113.75938682735,165829.76400801045,142579.55980891935,122903.06691964842,91909.97160708818,60193.03932070789,30448.19547471782,15723.281994030958,8239.307023751302,4366.211098666331,2334.7643698052666,682.2600062677351,204.0834615404741,62.23051104793543,19.292675095441012,6.070090190903517,1.9357440453444958
125,81250.0,1.0,50.0,11.75,0.0,0.0,266113.75938682735,165829.76400801045,142579.55980891935,122903.06691964842,91909.97160708818,60193.03932070789,30448.19547471782,15723.281994030958,8239.307023751302,4366.211098666331,2334.7643698052666,682.2600062677351,204.0834615404741,62.23051104793543,19.292675095441012,6.070090190903517,1.9357440453444958
126,81186.0,1.0,50.0,11.75,0.0,0.0,266113.75938682735,165829.76400801045,142579.55980891935,122903.06691964842,91909.97160708818,60193.03932070789,30448.19547471782,15723.281994030958,8239.307023751302,4366.211098666331,2334.7643698052666,682.2600062677351,204.0834615404741,62.23051104793543,19.292675095441012,6.070090190903517,1.9357440453444958
127,81245.0,1.0,50.0,11.75,0.0,0.0,162956.34619267602,100747.69347620271,86427.39886925984,74343.61486540615,55383.671547765516,36090.78577057248,18130.222481484674,9308.683869763867,4853.885085601625,2561.0225058038013,1364.137498950514,395.92990098069066,117.75013027199036,35.72377296351297,11.025250001444165,3.454818431936711,1.0976626375721077
128,81215.0,1.0,50.0,11.75,0.0,0.0,162956.34619267602,100747.69347620271,86427.39886925984,74343.61486540615,55383.671547765516,36090.78577057248,18130.222481484674,9308.683869763867,4853.885085601625,2561.0225058038013,1364.137498950514,395.92990098069066,117.75013027199036,35.72377296351297,11.025250001444165,3.454818431936711,1.0976626375721077
129,81325.0,1.0,50.0,11.75,0.0,0.0,162956.34619267602,100747.69347620271,86427.39886925984,74343.61486540615,55383.671547765516,36090.78577057248,18130.222481484674,9308.683869763867,4853.885085601625,2561.0225058038013,1364.137498950514,395.92990098069066,117.75013027199036,35.72377296351297,11.025250001444165,3.454818431936711,1.0976626375721077
130,81251.0,1.0,50.0,11.75,0.0,0.0,162956.34619267602,100747.69347620271,86427.39886925984,74343.61486540615,55383.671547765516,36090.78577057248,18130.222481484674,9308.683869763867,4853.885085601625,2561.0225058038013,1364.137498950514,395.92990098069066,117.75013027199036,35.72377296351297,11.025250001444165,3.454818431936711,1.0976626375721077
131,81187.0,1.0,50.0,11.75,0.0,0.0,162956.34619267602,100747.69347620271,86427.39886925984,74343.61486540615,55383.671547765516,36090.78577057248,18130.222481484674,9308.683869763867,4853.885085601625,2561.0225058038013,1364.137498950514,395.92990098069066,117.75013027199036,35.72377296351297,11.025250001444165,3.454818431936711,1.0976626375721077
132,81305.0,1.0,50.0,11.75,0.0,0.0,162956.34619267602,100747.69347620271,86427.39886925984,74343.61486540615,55383.671547765516,36090.78577057248,18130.222481484674,9308.683869763867,4853.885085601625,2561.0225058038013,1364.137498950514,395.92990098069066,117.75013027199036,35.72377296351297,11.025250001444165,3.454818431936711,1.0976626375721077
133,81244.0,1.0,50.0,12.75,0.0,0.0,253161.53479601102,153120.81212007854,130351.67369351076,111253.38383505576,81565.43309685266,51856.82106048225,24970.000069406924,12276.797478125394,6126.385226205428,3092.261338812616,1575.2801033529252,418.02736287610924,113.64130781693679,31.516186994099733,8.89298924898844,2.5485524325526567,0.7408028711231279
134,81214.0,1.0,50.0,12.75,0.0,0.0,253161.53479601102,153120.81212007854,130351.67369351076,111253.38383505576,81565.43309685266,51856.82106048225,24970.000069406924,12276.797478125394,6126.385226205428,3092.261338812616,1575.2801033529252,418.02736287610924,113.64130781693679,31.516186994099733,8.89298924898844,2.5485524325526567,0.7408028711231279
135,81324.0,1.0,50.0,12.75,0.0,0.0,253161.53479601102,153120.81212007854,130351.67369351076,111253.38383505576,81565.43309685266,51856.82106048225,24970.000069406924,12276.797478125394,6126.385226205428,3092.261338812616,1575.2801033529252,418.02736287610924,113.64130781693679,31.516186994099733,8.89298924898844,2.5485524325526567,0.7408028711231279
136,81250.0,1.0,50.0,12.75,0.0,0.0,253161.53479601102,153120.81212007854,130351.67369351076,111253.38383505576,81565.43309685266,51856.82106048225,24970.000069406924,12276.797478125394,6126.385226205428,3092.261338812616,1575.2801033529252,418.02736287610924,113.64130781693679,31.516186994099733,8.89298924898844,2.5485524325526567,0.7408028711231279
137,81186.0,1.0,50.0,12.75,0.0,0.0,253161.53479601102,153120.81212007854,130351.67369351076,111253.38383505576,81565.43309685266,51856.82106048225,24970.000069406924,12276.797478125394,6126.385226205428,3092.261338812616,1575.2801033529252,418.02736287610924,113.64130781693679,31.516186994099733,8.89298924898844,2.5485524325526567,0.7408028711231279
138,81245.0,1.0,50.0,12.75,0.0,0.0,155024.9742889847,93026.53680165473,79015.22567949384,67296.76425173336,49150.19640740423,31092.522337427734,14868.259007235334,7268.255234522163,3609.1348207327396,1813.7810343034234,920.3920910072812,242.5901135494776,65.56767853072638,18.0920434348609,5.082106511679245,1.4505197850164875,0.42007187644133487
139,81215.0,1.0,50.0,12.75,0.0,0.0,155024.9742889847,93026.53680165473,79015.22567949384,67296.76425173336,49150.19640740423,31092.522337427734,14868.259007235334,7268.255234522163,3609.1348207327396,1813.7810343034234,920.3920910072812,242.5901135494776,65.56767853072638,18.0920434348609,5.082106511679245,1.4505197850164875,0.42007187644133487
140,81325.0,1.0,50.0,12.75,0.0,0.0,155024.9742889847,93026.53680165473,79015.22567949384,67296.76425173336,49150.19640740423,31092.522337427734,14868.259007235334,7268.255234522163,3609.1348207327396,1813.7810343034234,920.3920910072812,242.5901135494776,65.56767853072638,18.0920434348609,5.082106511679245,1.4505197850164875,0.42007187644133487
141,81251.0,1.0,50.0,12.75,0.0,0.0,155024.9742889847,93026.53680165473,79015.22567949384,67296.76425173336,49150.19640740423,31092.522337427734,14868.259007235334,7268.255234522163,3609.1348207327396,1813.7810343034234,920.3920910072812,242.5901135494776,65.56767853072638,18.0920434348609,5.082106511679245,1.4505197850164875,0.42007187644133487
142,81187.0,1.0,50.0,12.75,0.0,0.0,155024.9742889847,93026.53680165473,79015.22567949384,67296.76425173336,49150.19640740423,31092.522337427734,14868.259007235334,7268.255234522163,3609.1348207327396,1813.7810343034234,920.3920910072812,242.5901135494776,65.56767853072638,18.0920434348609,5.082106511679245,1.4505197850164875,0.42007187644133487
143,81305.0,1.0,50.0,12.75,0.0,0.0,155024.9742889847,93026.53680165473,79015.22567949384,67296.76425173336,49150.19640740423,31092.522337427734,14868.259007235334,7268.255234522163,3609.1348207327396,1813.7810343034234,920.3920910072812,242.5901135494776,65.56767853072638,18.0920434348609,5.082106511679245,1.4505197850164875,0.42007187644133487
144,81244.0,1.0,50.0,13.75,0.0,0.0,240839.71775058997,141385.85581765542,119172.47365240188,100707.94590376077,72385.18041021861,44675.09733428178,20477.433678586833,9585.76945806378,4555.309788999681,2190.0178373042827,1062.8513250039766,256.1294440650232,63.27973244310437,15.961142306576223,4.099237528823174,1.0700202628296176,0.2835028190757545
145,81214.0,1.0,50.0,13.75,0.0,0.0,240839.71775058997,141385.85581765542,119172.47365240188,100707.94590376077,72385.18041021861,44675.09733428178,20477.433678586833,9585.76945806378,4555.309788999681,2190.0178373042827,1062.8513250039766,256.1294440650232,63.27973244310437,15.961142306576223,4.099237528823174,1.0700202628296176,0.2835028190757545
146,81324.0,1.0,50.0,13.75,0.0,0.0,240839.71775058997,141385.85581765542,119172.47365240188,100707.94590376077,72385.18041021861,44675.09733428178,20477.433678586833,9585.76945806378,4555.309788999681,2190.0178373042827,1062.8513250039766,256.1294440650232,63.27973244310437,15.961142306576223,4.099237528823174,1.0700202628296176,0.2835028190757545
147,81250.0,1.0,50.0,13.75,0.0,0.0,240839.71775058997,141385.85581765542,119172.47365240188,100707.94590376077,72385.18041021861,44675.09733428178,20477.433678586833,9585.76945806378,4555.309788999681,2190.0178373042827,1062.8513250039766,256.1294440650232,63.27973244310437,15.961142306576223,4.099237528823174,1.0700202628296176,0.2835028190757545
148,81186.0,1.0,50.0,13.75,0.0,0.0,240839.71775058997,141385.85581765542,119172.47365240188,100707.94590376077,72385.18041021861,44675.09733428178,20477.433678586833,9585.76945806378,4555.309788999681,2190.0178373042827,1062.8513250039766,256.1294440650232,63.27973244310437,15.961142306576223,4.099237528823174,1.0700202628296176,0.2835028190757545
149,81245.0,1.0,50.0,13.75,0.0,0.0,147479.63620198367,85897.11834299946,72238.73413830085,60917.86748535897,43618.303723381025,26786.47540258606,12193.183295571545,5675.080912968946,2683.593435877774,1284.5656892680297,620.9942926138165,148.637329603501,36.51053682894586,9.162583022325471,2.3426050740499744,0.6090067215326299,0.16076012368176473
150,81215.0,1.0,50.0,13.75,0.0,0.0,147479.63620198367,85897.11834299946,72238.73413830085,60917.86748535897,43618.303723381025,26786.47540258606,12193.183295571545,5675.080912968946,2683.593435877774,1284.5656892680297,620.9942926138165,148.637329603501,36.51053682894586,9.162583022325471,2.3426050740499744,0.6090067215326299,0.16076012368176473
151,81325.0,1.0,50.0,13.75,0.0,0.0,147479.63620198367,85897.11834299946,72238.73413830085,60917.86748535897,43618.303723381025,26786.47540258606,12193.183295571545,5675.080912968946,2683.593435877774,1284.5656892680297,620.9942926138165,148.637329603501,36.51053682894586,9.162583022325471,2.3426050740499744,0.6090067215326299,0.16076012368176473
152,81251.0,1.0,50.0,13.75,0.0,0.0,147479.63620198367,85897.11834299946,72238.73413830085,60917.86748535897,43618.303723381025,26786.47540258606,12193.183295571545,5675.080912968946,2683.593435877774,1284.5656892680297,620.9942926138165,148.637329603501,36.51053682894586,9.162583022325471,2.3426050740499744,0.6090067215326299,0.16076012368176473
153,81187.0,1.0,50.0,13.75,0.0,0.0,147479.63620198367,85897.11834299946,72238.73413830085,60917.86748535897,43618.303723381025,26786.47540258606,12193.183295571545,5675.080912968946,2683.593435877774,1284.5656892680297,620.9942926138165,148.637329603501,36.51053682894586,9.162583022325471,2.3426050740499744,0.6090067215326299,0.16076012368176473
154,81305.0,1.0,50.0,13.75,0.0,0.0,147479.63620198367,85897.11834299946,72238.73413830085,60917.86748535897,43618.303723381025,26786.47540258606,12193.183295571545,5675.080912968946,2683.593435877774,1284.5656892680297,620.9942926138165,148.637329603501,36.51053682894586,9.162583022325471,2.3426050740499744,0.6090067215326299,0.16076012368176473
155,81244.0,1.0,50.0,14.75,0.0,0.0,229117.6252068518,130550.24949589849,108952.0224329842,91162.08441076694,64238.17227572689,38487.98057828712,16793.16335183662,7484.604699790081,3387.1274018152158,1551.026126903165,717.1124275982946,156.93300951808848,35.23652283658496,8.08340373721198,1.8895500542321821,0.4492524259032711,0.1084955951939624
156,81214.0,1.0,50.0,14.75,0.0,0.0,229117.6252068518,130550.24949589849,108952.0224329842,91162.08441076694,64238.17227572689,38487.98057828712,16793.16335183662,7484.604699790081,3387.1274018152158,1551.026126903165,717.1124275982946,156.93300951808848,35.23652283658496,8.08340373721198,1.8895500542321821,0.4492524259032711,0.1084955951939624
157,81324.0,1.0,50.0,14.75,0.0,0.0,229117.6252068518,130550.24949589849,108952.0224329842,91162.08441076694,64238.17227572689,38487.98057828712,16793.16335183662,7484.604699790081,3387.1274018152158,1551.026126903165,717.1124275982946,156.93300951808848,35.23652283658496,8.08340373721198,1.8895500542321821,0.4492524259032711,0.1084955951939624
158,81250.0,1.0,50.0,14.75,0.0,0.0,229117.6252068518,130550.24949589849,108952.0224329842,91162.08441076694,64238.17227572689,38487.98057828712,16793.16335183662,7484.604699790081,3387.1274018152158,1551.026126903165,717.1124275982946,156.93300951808848,35.23652283658496,8.08340373721198,1.8895500542321821,0.4492524259032711,0.1084955951939624
159,81186.0,1.0,50.0,14.75,0.0,0.0,229117.6252068518,130550.24949589849,108952.0224329842,91162.08441076694,64238.17227572689,38487.98057828712,16793.16335183662,7484.604699790081,3387.1274018152158,1551.026126903165,717.1124275982946,156.93300951808848,35.23652283658496,8.08340373721198,1.8895500542321821,0.4492524259032711,0.1084955951939624
160,81245.0,1.0,50.0,14.75,0.0,0.0,140301.5429870316,79314.08814414781,66043.40701463577,55143.6108440856,38709.02984669465,23076.778934388243,9999.403346891924,4431.124434894973,1995.401692315879,909.7619717246447,418.9887279853686,91.07154215150568,20.330433064106902,4.640323131174951,1.0798275322158466,0.2556939868749921,0.06152236989801318
161,81215.0,1.0,50.0,14.75,0.0,0.0,140301.5429870316,79314.08814414781,66043.40701463577,55143.6108440856,38709.02984669465,23076.778934388243,9999.403346891924,4431.124434894973,1995.401692315879,909.7619717246447,418.9887279853686,91.07154215150568,20.330433064106902,4.640323131174951,1.0798275322158466,0.2556939868749921,0.06152236989801318
162,81325.0,1.0,50.0,14.75,0.0,0.0,140301.5429870316,79314.08814414781,66043.40701463577,55143.6108440856,38709.02984669465,23076.778934388243,9999.403346891924,4431.124434894973,1995.401692315879,909.7619717246447,418.9887279853686,91.07154215150568,20.330433064106902,4.640323131174951,1.0798275322158466,0.2556939868749921,0.06152236989801318
163,81251.0,1.0,50.0,14.75,0.0,0.0,140301.5429870316,79314.08814414781,66043.40701463577,55143.6108440856,38709.02984669465,23076.778934388243,9999.403346891924,4431.124434894973,1995.401692315879,909.7619717246447,418.9887279853686,91.07154215150568,20.330433064106902,4.640323131174951,1.0798275322158466,0.2556939868749921,0.06152236989801318
164,81187.0,1.0,50.0,14.75,0.0,0.0,140301.5429870316,79314.08814414781,66043.40701463577,55143.6108440856,38709.02984669465,23076.778934388243,9999.403346891924,4431.124434894973,1995.401692315879,909.7619717246447,418.9887279853686,91.07154215150568,20.330433064106902,4.640323131174951,1.0798275322158466,0.2556939868749921,0.06152236989801318
165,81305.0,1.0,50.0,14.75,0.0,0.0,140301.5429870316,79314.08814414781,66043.40701463577,55143.6108440856,38709.02984669465,23076.778934388243,9999.403346891924,4431.124434894973,1995.401692315879,909.7619717246447,418.9887279853686,91.07154215150568,20.330433064106902,4.640323131174951,1.0798275322158466,0.2556939868749921,0.06152236989801318
166,81244.0,1.0,50.0,15.75,0.0,0.0,217966.06751877343,120545.06828053638,99608.09596737142,82521.05193424915,57008.116218543306,33157.72628116695,13771.761627354977,5844.007385864573,2518.5185130179298,1098.4760057011283,483.8402340176744,96.15438617885799,19.621014401878583,4.093780678332214,0.8709911007459592,0.18862048616373878,0.041520906969700226
167,81214.0,1.0,50.0,15.75,0.0,0.0,217966.06751877343,120545.06828053638,99608.09596737142,82521.05193424915,57008.116218543306,33157.72628116695,13771.761627354977,5844.007385864573,2518.5185130179298,1098.4760057011283,483.8402340176744,96.15438617885799,19.621014401878583,4.093780678332214,0.8709911007459592,0.18862048616373878,0.041520906969700226
