,Property_ID,months_of_prod,fit_months,fit_type,Q_guess,Q3,Dei,b-factor
2652,3507325430,47,36,auto_fit_3,218.59335963182116,218.59335963182116,0.6409313488193542,1.1
2653,3507325430,47,24,auto_fit_3,144.57034845496383,144.57034845496383,0.5112888139777192,1.1
2654,3507325430,47,12,auto_fit_3,144.57034845496383,144.57034845496383,0.43505629774938925,1.1
2655,3507325430,47,6,auto_fit_3,144.57034845496383,144.57034845496383,0.40839620513622044,1.1
2656,3507325431,43,36,auto_fit_3,205.98290598290598,205.98290598290598,0.7157911079615464,1.1
2657,3507325431,43,24,auto_fit_3,43.918474687705455,43.918474687705455,0.49938425573093803,1.1
2658,3507325431,43,12,auto_fit_3,26.692965154503614,26.692965154503614,0.42290912270622916,1.1
2659,3507325431,43,6,auto_fit_3,13.543721236028928,13.543721236028928,0.39064160677289683,1.1
2660,3507325432,50,36,auto_fit_3,100.8464825772518,100.8464825772518,0.5916539199144044,1.1
2661,3507325432,50,24,auto_fit_3,67.52531229454306,67.52531229454306,0.48387506775814537,1.1
2662,3507325432,50,12,auto_fit_3,67.52531229454306,67.52531229454306,0.4169769024749188,1.1
2663,3507325432,50,6,auto_fit_3,67.52531229454306,67.52531229454306,0.39459787946424707,1.1
2664,3507325433,47,36,auto_fit_3,172.61669953977645,172.61669953977645,0.628892229820914,1.1
2665,3507325433,47,24,auto_fit_3,62.656147271531886,62.656147271531886,0.49648315106570506,1.1
2666,3507325433,47,12,auto_fit_3,55.48980933596318,55.48980933596318,0.42618178187550915,1.1
2667,3507325433,47,6,auto_fit_3,44.838921761998684,44.838921761998684,0.39191336103708685,1.1
2668,3507325434,50,36,auto_fit_3,103.94937541091386,103.94937541091386,0.5894032391578852,1.1
2669,3507325434,50,24,auto_fit_3,67.93162393162393,67.93162393162393,0.4843351443404129,1.1
2670,3507325434,50,12,auto_fit_3,39.18244575936884,39.18244575936884,0.41001379516866887,1.1
2671,3507325434,50,6,auto_fit_3,36.28435239973701,36.28435239973701,0.3873764505633288,1.1
2672,3507325442,43,36,auto_fit_3,97.20578566732412,97.20578566732412,0.7067387300644039,1.1
2673,3507325442,43,24,auto_fit_3,37.573964497041416,37.573964497041416,0.5285790959982319,1.1
2674,3507325442,43,12,auto_fit_3,24.589086127547663,24.589086127547663,0.424458620393509,1.1
2675,3507325442,43,6,auto_fit_3,23.86587771203156,23.86587771203156,0.4031845628184598,1.1
2676,3507325443,43,36,auto_fit_3,48.717948717948715,48.717948717948715,0.7000629898250821,1.1
2677,3507325443,43,24,auto_fit_3,18.277449046679816,18.277449046679816,0.5232357076936449,1.1
2678,3507325443,43,12,auto_fit_3,17.094017094017094,17.094017094017094,0.42485303771402205,1.1
2679,3507325443,43,6,auto_fit_3,12.163050624589085,12.163050624589085,0.3920633210448954,1.1
2680,3507325444,45,36,auto_fit_3,64.89151873767258,64.89151873767258,0.6217307601090142,1.1
